campaign_id,contact,month,campaign,previous,poutcome,pdays
3605,cellular,may,1,4,success,306
3606,telephone,may,3,4,failure,361
3607,cellular,may,1,1,success,300
3608,cellular,may,1,5,failure,294
3609,cellular,may,2,1,success,173
3610,cellular,may,1,2,failure,350
3611,cellular,may,1,4,failure,175
3612,cellular,may,1,5,failure,347
3613,cellular,may,1,6,failure,347
3614,cellular,may,4,1,failure,357
3615,cellular,may,4,3,failure,258
3616,cellular,may,1,2,success,363
3617,cellular,may,1,6,other,274
3618,cellular,may,2,1,success,361
3619,cellular,may,5,2,failure,174
3620,cellular,may,4,1,other,343
3621,cellular,may,1,7,other,351
3622,cellular,may,2,1,failure,348
3623,cellular,may,9,8,other,362
3624,cellular,may,3,22,other,328
3625,cellular,may,3,11,success,263
3626,cellular,may,2,3,failure,357
3627,cellular,may,2,5,failure,309
3628,cellular,may,2,3,other,330
3629,cellular,may,2,1,other,286
3630,telephone,may,1,2,failure,175
3631,cellular,may,6,1,failure,371
3632,telephone,may,3,2,failure,350
3633,cellular,may,2,7,failure,350
3634,cellular,may,5,2,failure,286
3635,cellular,may,6,3,failure,174
3636,cellular,may,2,4,failure,357
3637,telephone,may,2,1,failure,370
3638,cellular,may,2,1,failure,300
3639,cellular,may,4,2,failure,365
3640,cellular,may,2,3,other,259
3641,cellular,may,2,3,failure,71
3642,cellular,may,2,3,failure,335
3643,telephone,may,5,10,failure,299
3644,cellular,may,2,3,other,344
3645,telephone,may,2,13,success,287
3646,cellular,may,4,2,other,278
3647,cellular,may,2,1,failure,174
3648,cellular,may,3,2,failure,334
3649,cellular,may,4,2,other,369
3650,cellular,may,4,5,failure,369
3651,cellular,may,3,7,failure,357
3652,cellular,may,2,6,failure,329
3653,cellular,may,2,3,other,351
3654,cellular,may,4,4,other,172
3655,telephone,may,6,6,failure,337
3656,telephone,may,4,2,failure,347
3657,cellular,may,2,2,failure,369
3658,cellular,may,8,4,failure,278
3659,cellular,may,2,2,other,330
3660,telephone,may,2,1,failure,351
3661,cellular,may,2,3,other,354
3662,telephone,may,5,7,failure,278
3663,cellular,may,3,4,failure,172
3664,cellular,may,2,2,failure,361
3665,cellular,may,2,8,other,344
3666,cellular,may,5,16,failure,342
3667,cellular,may,2,13,failure,328
3668,cellular,may,3,8,failure,287
3669,telephone,may,2,2,failure,356
3670,telephone,may,3,1,other,363
3671,cellular,may,4,1,failure,307
3672,telephone,may,6,1,other,342
3673,telephone,may,2,1,failure,334
3674,telephone,may,7,2,failure,347
3675,cellular,may,5,1,other,349
3676,cellular,may,7,17,failure,330
3677,cellular,may,2,3,failure,345
3678,telephone,may,5,4,other,175
3679,cellular,may,4,3,failure,366
3680,telephone,may,4,1,failure,350
3681,telephone,may,5,9,failure,175
3682,cellular,may,3,1,other,357
3683,cellular,may,2,3,other,278
3684,cellular,may,2,4,other,265
3685,cellular,may,2,1,other,362
3686,cellular,may,2,2,failure,366
3687,cellular,may,5,6,failure,175
3688,cellular,may,6,9,failure,358
3689,cellular,may,7,4,failure,355
3690,cellular,may,5,4,failure,355
3691,cellular,may,3,2,other,174
3692,cellular,may,4,22,other,331
3693,cellular,may,4,4,other,175
3694,cellular,may,3,3,failure,345
3695,telephone,may,1,2,failure,174
3696,telephone,may,1,1,failure,37
3697,telephone,may,7,10,other,366
3698,cellular,may,1,1,failure,371
3699,cellular,may,2,1,failure,301
3700,cellular,may,6,5,failure,370
3701,telephone,may,1,1,failure,301
3702,cellular,may,3,4,failure,174
3703,cellular,may,1,8,failure,359
3704,telephone,may,1,7,failure,350
3705,telephone,may,1,1,failure,365
3706,cellular,may,6,4,other,348
3707,cellular,may,2,5,failure,364
3708,cellular,may,2,9,failure,259
3709,cellular,may,1,3,failure,299
3710,telephone,may,8,1,failure,358
3711,cellular,may,12,1,other,349
3712,cellular,may,1,2,success,301
3713,cellular,may,1,6,failure,260
3714,cellular,may,1,7,other,174
3715,cellular,may,1,6,failure,274
3716,cellular,may,7,4,other,175
3717,telephone,may,5,1,success,176
3718,cellular,may,1,1,failure,176
3719,cellular,may,1,2,other,342
3720,telephone,may,5,3,failure,348
3721,cellular,may,1,4,failure,355
3722,cellular,may,2,2,failure,351
3723,cellular,may,2,1,other,369
3724,telephone,may,2,17,failure,327
3725,cellular,may,1,1,success,301
3726,cellular,may,8,3,other,299
3727,cellular,may,1,8,failure,345
3728,telephone,may,3,3,failure,371
3729,cellular,may,1,2,failure,278
3730,cellular,may,1,22,failure,363
3731,cellular,may,1,1,success,364
3732,cellular,may,2,5,failure,299
3733,cellular,may,1,5,failure,327
3734,telephone,may,1,3,failure,359
3735,cellular,may,3,4,failure,370
3736,cellular,may,2,6,other,331
3737,cellular,may,1,2,failure,358
3738,cellular,may,1,6,failure,366
3739,cellular,may,1,5,failure,352
3740,cellular,may,2,3,failure,365
3741,cellular,may,1,3,success,331
3742,telephone,may,1,1,failure,176
3743,telephone,may,1,10,failure,343
3744,cellular,may,6,5,other,176
3745,cellular,may,5,3,other,362
3746,cellular,may,5,11,other,336
3747,cellular,may,1,2,other,359
3748,cellular,may,3,6,other,330
3749,telephone,may,1,3,failure,370
3750,cellular,may,7,3,failure,327
3751,cellular,may,2,5,failure,349
3752,cellular,may,1,7,failure,344
3753,cellular,may,1,24,other,173
3754,cellular,may,2,3,failure,371
3755,cellular,may,6,23,failure,327
3756,cellular,may,1,2,failure,174
3757,cellular,may,1,3,failure,348
3758,cellular,may,6,4,other,173
3759,cellular,may,2,4,failure,369
3760,cellular,may,5,1,other,176
3761,telephone,may,1,1,failure,349
3762,cellular,may,1,2,other,369
3763,telephone,may,2,3,failure,370
3764,cellular,may,1,3,failure,175
3765,cellular,may,1,2,failure,176
3766,cellular,may,1,6,failure,295
3767,cellular,may,1,9,failure,350
3768,cellular,may,1,1,success,174
3769,cellular,may,1,2,failure,50
3770,cellular,may,3,2,failure,348
3771,cellular,may,1,2,failure,299
3772,cellular,may,2,6,failure,173
3773,cellular,may,4,3,success,357
3774,cellular,may,1,5,failure,369
3775,cellular,may,4,2,other,359
3776,cellular,may,1,3,failure,362
3777,cellular,may,5,2,failure,369
3778,cellular,may,1,3,other,330
3779,cellular,may,1,2,failure,362
3780,cellular,may,3,1,other,174
3781,cellular,may,1,5,failure,343
3782,cellular,may,1,4,failure,174
3783,cellular,may,1,10,failure,338
3784,cellular,may,1,11,failure,296
3785,cellular,may,8,1,failure,293
3786,cellular,may,3,1,other,364
3787,cellular,may,3,3,other,302
3788,cellular,may,3,1,other,344
3789,cellular,may,2,4,failure,278
3790,telephone,may,2,2,success,370
3791,cellular,may,3,1,other,173
3792,cellular,may,3,4,other,363
3793,cellular,may,7,2,other,173
3794,cellular,may,2,5,failure,357
3795,cellular,may,2,1,other,357
3796,cellular,may,3,1,other,343
3797,cellular,may,3,1,failure,308
3798,cellular,may,2,4,success,293
3799,cellular,may,2,3,other,348
3800,cellular,may,5,2,failure,303
3801,cellular,may,2,1,failure,338
3802,cellular,may,2,2,other,363
3803,cellular,may,3,10,failure,351
3804,cellular,may,4,11,failure,310
3805,telephone,may,2,4,failure,341
3806,cellular,may,3,2,failure,303
3807,cellular,may,2,5,failure,264
3808,cellular,may,2,3,failure,331
3809,telephone,may,4,6,failure,350
3810,cellular,may,2,2,failure,174
3811,cellular,may,2,2,success,174
3812,cellular,may,2,1,failure,292
3813,cellular,may,4,2,failure,293
3814,cellular,may,4,2,other,370
3815,cellular,may,2,3,other,299
3816,cellular,may,7,6,success,13
3817,cellular,may,2,1,failure,359
3818,cellular,may,2,2,other,268
3819,cellular,may,2,1,other,364
3820,cellular,may,2,2,failure,364
3821,cellular,may,5,1,other,364
3822,telephone,may,2,4,failure,369
3823,cellular,may,2,3,failure,299
3824,telephone,may,4,7,failure,350
3825,cellular,may,2,1,other,335
3826,cellular,may,5,11,other,288
3827,telephone,may,3,6,other,257
3828,cellular,may,3,8,other,357
3829,cellular,may,3,2,failure,176
3830,cellular,may,2,7,failure,365
3831,cellular,may,2,4,other,173
3832,cellular,may,3,2,failure,370
3833,telephone,may,5,3,other,370
3834,cellular,may,4,1,failure,176
3835,cellular,may,9,1,failure,173
3836,cellular,may,5,6,failure,358
3837,telephone,may,4,2,failure,176
3838,cellular,may,7,1,failure,302
3839,cellular,may,6,4,failure,267
3840,cellular,may,2,1,failure,293
3841,cellular,may,8,6,failure,366
3842,cellular,may,2,8,other,259
3843,cellular,may,3,1,other,358
3844,cellular,may,5,4,other,370
3845,telephone,may,6,11,failure,365
3846,cellular,may,7,7,other,358
3847,cellular,may,7,13,other,287
3848,cellular,may,15,38,failure,261
3849,cellular,may,2,1,success,344
3850,cellular,may,8,3,failure,174
3851,cellular,may,6,1,failure,309
3852,telephone,may,5,12,other,174
3853,cellular,may,11,4,failure,352
3854,cellular,may,1,1,failure,329
3855,cellular,may,1,1,failure,352
3856,cellular,may,8,7,other,297
3857,cellular,may,10,0,unknown,-1
3858,cellular,may,1,1,other,371
3859,cellular,may,4,4,other,352
3860,cellular,may,1,3,success,175
3861,cellular,may,1,8,failure,332
3862,cellular,may,1,2,failure,352
3863,cellular,may,1,13,failure,287
3864,cellular,may,1,1,other,364
3865,cellular,may,1,1,failure,175
3866,cellular,may,1,2,other,346
3867,cellular,may,1,7,failure,365
3868,cellular,may,1,12,other,288
3869,cellular,may,1,2,other,330
3870,cellular,may,3,1,other,177
3871,cellular,may,1,2,other,175
3872,cellular,may,5,1,other,359
3873,cellular,may,1,3,failure,339
3874,cellular,may,2,1,failure,360
3875,cellular,may,5,4,failure,367
3876,cellular,may,6,3,failure,36
3877,cellular,may,2,1,failure,345
3878,cellular,may,4,2,other,280
3879,cellular,may,1,3,failure,300
3880,cellular,may,1,1,failure,266
3881,cellular,may,9,1,failure,344
3882,telephone,may,1,2,failure,352
3883,cellular,may,1,1,success,358
3884,cellular,may,2,5,failure,345
3885,cellular,may,2,1,failure,352
3886,cellular,may,1,7,failure,177
3887,cellular,may,1,2,other,367
3888,cellular,may,4,3,failure,371
3889,cellular,may,1,2,failure,177
3890,cellular,may,4,1,failure,365
3891,telephone,may,4,1,failure,301
3892,cellular,may,1,1,failure,332
3893,cellular,may,1,2,other,363
3894,cellular,may,1,10,other,356
3895,cellular,may,1,3,other,360
3896,cellular,may,1,1,failure,14
3897,cellular,may,3,2,failure,177
3898,cellular,may,1,2,failure,276
3899,telephone,may,1,1,failure,364
3900,cellular,may,9,3,other,282
3901,cellular,may,1,1,failure,346
3902,cellular,may,1,4,failure,360
3903,cellular,may,1,2,other,345
3904,cellular,may,1,5,failure,176
3905,telephone,may,2,1,other,360
3906,cellular,may,2,8,other,370
3907,cellular,may,15,0,unknown,-1
3908,cellular,may,1,3,failure,296
3909,cellular,may,1,8,failure,358
3910,telephone,may,2,2,failure,336
3911,cellular,may,1,2,success,356
3912,cellular,may,2,1,other,370
3913,cellular,may,10,10,other,330
3914,cellular,may,7,4,failure,287
3915,cellular,may,6,1,failure,351
3916,cellular,may,1,2,failure,353
3917,cellular,may,1,6,other,175
3918,cellular,may,1,3,failure,360
3919,cellular,may,1,10,failure,360
3920,cellular,may,1,4,failure,367
3921,cellular,may,2,3,other,303
3922,cellular,may,1,3,success,322
3923,cellular,may,1,2,failure,339
3924,cellular,may,5,7,failure,177
3925,cellular,may,7,1,failure,352
3926,cellular,may,4,14,other,342
3927,cellular,may,3,3,failure,352
3928,cellular,may,3,2,failure,287
3929,cellular,may,1,2,success,346
3930,cellular,may,7,1,other,177
3931,cellular,may,6,1,other,373
3932,telephone,may,2,10,other,287
3933,cellular,may,3,7,failure,174
3934,cellular,may,2,1,failure,178
3935,cellular,may,6,9,failure,346
3936,cellular,may,4,3,other,331
3937,cellular,may,4,1,failure,353
3938,cellular,may,2,3,failure,366
3939,cellular,may,2,19,failure,289
3940,cellular,may,5,1,other,350
3941,cellular,may,1,2,other,356
3942,cellular,may,2,4,failure,350
3943,cellular,may,2,21,failure,332
3944,cellular,may,4,5,failure,300
3945,cellular,may,5,2,failure,371
3946,cellular,may,2,10,failure,365
3947,cellular,may,3,3,failure,174
3948,cellular,may,2,4,other,370
3949,cellular,may,3,7,other,174
3950,cellular,may,6,2,failure,373
3951,cellular,may,2,7,failure,349
3952,cellular,may,2,4,other,353
3953,cellular,may,3,4,failure,346
3954,telephone,may,4,2,other,366
3955,telephone,may,2,4,failure,364
3956,cellular,may,2,4,failure,365
3957,cellular,may,4,3,failure,374
3958,cellular,may,2,3,failure,322
3959,cellular,may,2,7,failure,175
3960,cellular,may,2,8,success,356
3961,cellular,may,3,11,other,296
3962,cellular,may,2,1,failure,310
3963,cellular,may,2,1,other,297
3964,cellular,may,6,23,failure,353
3965,cellular,may,4,2,failure,352
3966,telephone,may,3,4,other,367
3967,cellular,may,3,1,failure,366
3968,cellular,may,7,5,other,365
3969,telephone,may,7,7,failure,365
3970,cellular,may,3,2,other,296
3971,cellular,may,3,7,other,344
3972,telephone,may,6,1,failure,365
3973,cellular,may,5,27,other,324
3974,cellular,may,3,17,failure,259
3975,telephone,may,6,12,other,343
3976,cellular,may,3,8,failure,371
3977,telephone,may,7,2,failure,350
3978,telephone,may,5,1,other,372
3979,cellular,may,4,3,other,356
3980,cellular,may,2,2,failure,175
3981,telephone,may,3,1,failure,371
3982,cellular,may,4,5,failure,371
3983,cellular,may,2,1,other,352
3984,cellular,may,3,5,failure,294
3985,cellular,may,4,7,failure,360
3986,telephone,may,6,2,failure,373
3987,cellular,may,5,7,other,366
3988,cellular,may,3,6,other,352
3989,cellular,may,4,2,other,371
3990,telephone,may,4,3,other,176
3991,telephone,may,6,1,other,366
3992,cellular,may,3,3,other,357
3993,cellular,may,4,1,failure,346
3994,telephone,may,7,7,failure,360
3995,cellular,may,4,7,failure,262
3996,cellular,may,5,1,failure,301
3997,cellular,may,6,6,failure,365
3998,cellular,may,1,1,failure,298
3999,cellular,may,1,2,other,371
4000,cellular,may,1,5,failure,319
4001,cellular,may,1,2,failure,371
4002,cellular,may,1,5,failure,368
4003,cellular,may,1,3,failure,361
4004,cellular,may,4,15,other,340
4005,cellular,may,1,7,failure,343
4006,cellular,may,8,29,failure,331
4007,cellular,may,2,5,failure,291
4008,cellular,may,1,1,other,359
4009,cellular,may,1,4,failure,340
4010,cellular,may,1,3,failure,357
4011,cellular,may,1,7,failure,310
4012,cellular,may,6,2,other,291
4013,cellular,may,8,5,failure,351
4014,cellular,may,4,6,failure,175
4015,telephone,may,4,5,failure,371
4016,cellular,may,1,4,other,365
4017,cellular,may,1,1,failure,277
4018,cellular,may,6,1,failure,357
4019,cellular,may,1,2,failure,266
4020,cellular,may,1,5,failure,330
4021,cellular,may,1,3,failure,347
4022,cellular,may,1,3,failure,291
4023,cellular,may,2,12,other,351
4024,cellular,may,2,2,other,302
4025,cellular,may,5,5,failure,304
4026,cellular,may,1,2,failure,311
4027,cellular,may,1,8,failure,350
4028,cellular,may,1,5,failure,360
4029,cellular,may,4,4,failure,277
4030,cellular,may,1,3,failure,368
4031,cellular,may,1,5,failure,365
4032,cellular,may,1,5,other,353
4033,cellular,may,1,4,failure,361
4034,cellular,may,1,3,other,353
4035,telephone,may,3,10,failure,346
4036,cellular,may,1,1,other,354
4037,cellular,may,1,4,failure,297
4038,cellular,may,1,3,failure,312
4039,cellular,may,4,1,failure,298
4040,cellular,may,5,4,failure,179
4041,cellular,may,1,2,failure,274
4042,cellular,may,1,4,other,345
4043,cellular,may,1,1,other,88
4044,cellular,may,1,2,other,297
4045,cellular,may,1,3,failure,329
4046,cellular,may,1,3,failure,345
4047,cellular,may,1,3,other,361
4048,cellular,may,1,1,other,298
4049,telephone,may,3,1,other,367
4050,cellular,may,7,4,other,360
4051,cellular,may,1,6,other,337
4052,cellular,may,2,58,other,353
4053,telephone,may,2,2,failure,176
4054,cellular,may,1,2,failure,323
4055,cellular,may,2,2,other,365
4056,cellular,may,2,4,failure,329
4057,cellular,may,1,3,other,175
4058,cellular,may,3,3,other,298
4059,cellular,may,1,6,failure,175
4060,telephone,may,1,1,failure,340
4061,cellular,may,1,3,success,359
4062,cellular,may,11,1,other,373
4063,cellular,may,5,7,other,175
4064,cellular,may,2,8,other,270
4065,telephone,may,5,3,failure,364
4066,cellular,may,9,1,failure,309
4067,cellular,may,5,4,failure,268
4068,cellular,may,2,1,failure,298
4069,cellular,may,1,2,failure,330
4070,cellular,may,2,1,failure,373
4071,cellular,may,5,2,failure,372
4072,cellular,may,5,1,failure,361
4073,cellular,may,1,3,failure,276
4074,cellular,may,2,1,failure,372
4075,cellular,may,8,1,other,371
4076,cellular,may,2,3,failure,295
4077,cellular,may,3,3,other,347
4078,cellular,may,1,2,failure,333
4079,cellular,may,3,2,failure,354
4080,cellular,may,6,1,failure,178
4081,cellular,may,3,1,other,352
4082,cellular,may,2,2,failure,352
4083,cellular,may,4,6,other,312
4084,cellular,may,3,1,failure,374
4085,cellular,may,2,2,failure,347
4086,cellular,may,1,4,failure,352
4087,cellular,may,4,3,failure,372
4088,telephone,may,11,0,unknown,-1
4089,cellular,may,4,3,failure,178
4090,cellular,may,3,3,failure,353
4091,cellular,may,3,2,success,294
4092,cellular,may,1,4,failure,366
4093,cellular,may,2,3,other,274
4094,cellular,may,3,2,other,359
4095,cellular,may,2,1,failure,366
4096,cellular,may,2,1,other,176
4097,cellular,may,2,1,other,294
4098,cellular,may,1,1,failure,330
4099,cellular,may,1,4,failure,351
4100,cellular,may,3,6,other,351
4101,cellular,may,2,1,failure,297
4102,cellular,may,2,3,failure,373
4103,cellular,may,4,3,failure,296
4104,cellular,may,2,2,other,297
4105,cellular,may,2,2,success,371
4106,cellular,may,2,1,failure,176
4107,cellular,may,2,3,failure,332
4108,cellular,may,2,1,success,352
4109,cellular,may,3,2,other,352
4110,cellular,may,2,1,other,373
4111,telephone,may,9,4,other,373
4112,telephone,may,7,12,failure,337
4113,cellular,may,4,2,failure,374
4114,cellular,may,3,1,other,346
4115,cellular,may,2,1,failure,354
4116,cellular,may,9,4,failure,372
4117,cellular,may,3,1,failure,177
4118,cellular,may,9,2,failure,373
4119,cellular,may,4,5,other,359
4120,cellular,may,3,4,failure,288
4121,cellular,may,8,24,other,365
4122,cellular,may,2,18,failure,333
4123,cellular,may,2,5,failure,346
4124,cellular,may,2,4,failure,347
4125,cellular,may,2,6,other,177
4126,cellular,may,10,1,failure,178
4127,cellular,may,7,1,other,372
4128,cellular,may,5,2,failure,365
4129,cellular,may,3,2,other,364
4130,cellular,may,8,5,failure,177
4131,cellular,may,3,1,failure,368
4132,cellular,may,8,7,other,366
4133,cellular,may,6,3,other,175
4134,telephone,may,5,7,other,367
4135,cellular,may,2,5,other,365
4136,telephone,may,8,1,failure,360
4137,cellular,may,3,2,failure,359
4138,cellular,may,3,4,failure,368
4139,cellular,may,3,9,failure,347
4140,cellular,may,4,5,other,371
4141,cellular,may,5,1,failure,365
4142,cellular,may,3,2,failure,361
4143,cellular,may,4,6,failure,291
4144,telephone,may,10,5,failure,179
4145,cellular,may,2,3,failure,361
4146,cellular,may,11,2,other,374
4147,cellular,may,8,13,failure,331
4148,cellular,may,3,1,failure,347
4149,cellular,may,4,3,failure,353
4150,cellular,may,3,4,failure,175
4151,cellular,may,2,3,failure,297
4152,cellular,may,3,1,failure,298
4153,cellular,may,8,4,other,366
4154,cellular,may,4,2,failure,359
4155,cellular,may,3,2,failure,346
4156,cellular,may,2,1,failure,333
4157,telephone,may,7,1,failure,371
4158,cellular,may,3,9,other,345
4159,cellular,may,2,3,failure,343
4160,cellular,may,3,2,failure,368
4161,cellular,may,4,1,failure,375
4162,cellular,may,3,1,other,365
4163,cellular,may,3,3,failure,367
4164,cellular,may,8,5,failure,175
4165,cellular,may,6,3,failure,175
4166,cellular,may,10,16,other,331
4167,cellular,may,3,3,failure,359
4168,cellular,may,5,3,failure,179
4169,cellular,may,2,5,failure,351
4170,cellular,may,7,6,failure,332
4171,cellular,may,2,5,other,333
4172,cellular,may,2,4,other,343
4173,cellular,may,5,1,failure,359
4174,cellular,may,7,2,failure,330
4175,cellular,may,7,1,failure,312
4176,cellular,may,4,5,failure,175
4177,cellular,may,3,9,other,364
4178,cellular,may,11,1,other,366
4179,cellular,may,3,3,failure,350
4180,cellular,may,5,6,success,178
4181,telephone,may,7,1,other,178
4182,cellular,may,7,1,failure,179
4183,cellular,may,2,3,failure,368
4184,cellular,may,5,2,failure,355
4185,cellular,may,6,13,other,357
4186,cellular,may,2,5,failure,178
4187,cellular,may,2,4,failure,334
4188,cellular,may,4,4,other,355
4189,cellular,may,8,5,other,178
4190,cellular,may,14,0,unknown,-1
4191,cellular,may,4,22,other,364
4192,cellular,may,3,2,other,371
4193,cellular,may,5,8,other,362
4194,cellular,may,11,11,other,350
4195,telephone,may,5,2,failure,364
4196,cellular,may,4,6,other,349
4197,cellular,may,5,5,failure,360
4198,telephone,may,5,1,success,354
4199,cellular,may,6,1,other,368
4200,cellular,may,6,10,failure,179
4201,cellular,may,6,2,other,180
4202,cellular,may,7,25,failure,367
4203,cellular,may,6,9,failure,363
4204,cellular,may,7,9,other,350
4205,cellular,may,3,15,failure,178
4206,cellular,may,2,6,other,293
4207,cellular,may,1,2,success,300
4208,cellular,may,7,5,failure,348
4209,cellular,may,2,2,success,304
4210,cellular,may,1,2,other,299
4211,telephone,may,6,5,failure,178
4212,cellular,may,1,6,failure,264
4213,cellular,may,1,1,failure,180
4214,cellular,may,1,3,failure,180
4215,cellular,may,6,28,failure,362
4216,cellular,may,1,2,other,364
4217,cellular,may,1,8,failure,266
4218,cellular,may,1,3,failure,355
4219,cellular,may,7,1,failure,363
4220,cellular,may,1,5,other,349
4221,cellular,may,1,2,failure,180
4222,cellular,may,2,2,other,357
4223,cellular,may,9,2,failure,363
4224,cellular,may,3,4,other,367
4225,cellular,may,1,4,other,369
4226,cellular,may,1,5,failure,293
4227,cellular,may,5,11,other,363
4228,cellular,may,1,1,failure,178
4229,cellular,may,1,6,failure,350
4230,cellular,may,6,1,failure,354
4231,cellular,may,1,4,other,334
4232,cellular,may,2,11,failure,346
4233,cellular,may,4,1,failure,304
4234,cellular,may,1,1,success,360
4235,cellular,may,1,1,failure,341
4236,cellular,may,5,2,other,298
4237,telephone,may,4,3,other,370
4238,cellular,may,1,4,failure,269
4239,cellular,may,1,2,other,340
4240,cellular,may,5,3,other,178
4241,cellular,may,1,6,other,367
4242,cellular,may,2,6,failure,353
4243,cellular,may,2,6,success,357
4244,cellular,may,5,3,failure,294
4245,cellular,may,3,3,failure,178
4246,cellular,may,1,13,failure,263
4247,telephone,may,6,1,other,335
4248,cellular,may,7,1,other,349
4249,cellular,may,2,1,success,364
4250,cellular,may,3,2,other,349
4251,cellular,may,4,4,other,332
4252,cellular,may,5,1,other,297
4253,cellular,may,7,3,success,74
4254,cellular,may,1,2,success,367
4255,cellular,may,1,1,other,178
4256,cellular,may,3,4,failure,350
4257,cellular,may,1,1,success,370
4258,cellular,may,1,2,failure,315
4259,cellular,may,1,1,success,178
4260,cellular,may,1,8,other,362
4261,cellular,may,1,2,failure,279
4262,cellular,may,1,2,success,347
4263,cellular,may,3,2,other,374
4264,cellular,may,4,2,success,301
4265,cellular,may,1,1,other,355
4266,cellular,may,2,2,failure,354
4267,cellular,may,2,2,success,336
4268,cellular,may,4,1,failure,362
4269,cellular,may,6,2,failure,378
4270,cellular,may,3,1,success,178
4271,cellular,may,3,3,other,374
4272,cellular,may,3,2,failure,350
4273,cellular,may,2,3,other,347
4274,cellular,may,2,14,other,321
4275,cellular,may,3,32,failure,349
4276,cellular,may,2,3,failure,315
4277,cellular,may,4,19,failure,341
4278,cellular,may,2,2,other,370
4279,cellular,may,2,2,failure,311
4280,cellular,may,4,7,other,273
4281,cellular,may,5,13,failure,364
4282,cellular,may,2,3,failure,178
4283,cellular,may,2,4,other,356
4284,cellular,may,5,7,other,354
4285,cellular,may,3,5,failure,355
4286,cellular,may,4,5,failure,280
4287,telephone,may,8,6,failure,349
4288,cellular,may,2,2,failure,333
4289,cellular,may,3,1,other,374
4290,cellular,may,2,6,failure,272
4291,cellular,may,2,4,other,350
4292,cellular,may,3,3,other,178
4293,cellular,may,4,1,other,374
4294,cellular,may,2,1,other,300
4295,cellular,may,3,5,other,350
4296,cellular,may,2,3,success,349
4297,cellular,may,2,4,failure,355
4298,cellular,may,2,4,failure,356
4299,cellular,may,5,2,failure,336
4300,cellular,may,3,3,failure,348
4301,cellular,may,3,3,other,364
4302,cellular,may,2,6,other,336
4303,cellular,may,4,1,failure,301
4304,cellular,may,4,1,failure,355
4305,telephone,may,3,1,failure,374
4306,cellular,may,3,3,failure,329
4307,telephone,may,2,4,failure,279
4308,cellular,may,2,1,failure,362
4309,cellular,may,4,1,other,355
4310,cellular,may,9,5,failure,353
4311,cellular,may,4,2,other,356
4312,cellular,may,6,1,other,355
4313,cellular,may,2,6,failure,346
4314,cellular,may,11,4,failure,360
4315,cellular,may,3,3,failure,354
4316,cellular,may,4,2,failure,262
4317,cellular,may,2,13,other,336
4318,cellular,may,5,3,other,355
4319,cellular,may,4,3,other,360
4320,cellular,may,3,4,failure,357
4321,cellular,may,3,4,other,355
4322,cellular,may,2,7,other,350
4323,cellular,may,3,7,failure,362
4324,cellular,may,2,15,other,329
4325,cellular,may,4,2,other,279
4326,cellular,may,4,4,failure,314
4327,cellular,may,5,8,failure,364
4328,cellular,may,6,1,other,367
4329,telephone,may,3,1,other,374
4330,cellular,may,4,3,failure,341
4331,cellular,may,3,6,success,278
4332,cellular,may,4,2,failure,356
4333,cellular,may,3,3,other,356
4334,cellular,may,3,3,failure,368
4335,cellular,may,8,3,success,308
4336,cellular,may,3,6,success,298
4337,cellular,may,1,2,other,108
4338,cellular,may,1,1,failure,60
4339,cellular,may,1,1,failure,106
4340,cellular,may,1,2,success,95
4341,cellular,may,1,1,failure,109
4342,cellular,may,1,1,failure,186
4343,cellular,may,2,3,failure,108
4344,cellular,may,1,4,success,93
4345,cellular,may,1,1,failure,95
4346,cellular,may,1,9,failure,14
4347,cellular,may,1,2,failure,59
4348,cellular,may,1,6,failure,10
4349,cellular,may,1,5,failure,63
4350,cellular,may,1,3,success,93
4351,telephone,may,1,4,success,94
4352,cellular,may,1,1,other,310
4353,cellular,may,1,3,failure,183
4354,cellular,may,2,1,failure,184
4355,cellular,may,2,3,failure,94
4356,cellular,may,1,1,success,94
4357,cellular,may,1,2,failure,101
4358,cellular,may,1,6,success,98
4359,cellular,may,3,1,failure,379
4360,cellular,may,1,2,other,94
4361,cellular,may,2,1,success,186
4362,cellular,may,1,5,failure,107
4363,cellular,may,2,2,other,92
4364,cellular,may,1,1,other,101
4365,cellular,may,3,2,failure,103
4366,cellular,may,1,3,success,187
4367,telephone,may,1,1,failure,88
4368,cellular,may,1,1,other,97
4369,cellular,may,1,1,failure,108
4370,cellular,may,1,1,other,185
4371,cellular,may,1,2,failure,35
4372,cellular,may,1,2,failure,40
4373,cellular,may,1,2,success,83
4374,cellular,may,4,5,failure,363
4375,cellular,may,1,2,success,96
4376,cellular,may,1,4,failure,272
4377,cellular,may,1,1,failure,111
4378,cellular,may,1,3,failure,18
4379,cellular,may,1,8,failure,306
4380,cellular,may,1,1,success,97
4381,cellular,may,2,1,success,103
4382,cellular,may,2,3,failure,21
4383,cellular,may,3,6,failure,111
4384,cellular,may,2,1,failure,88
4385,cellular,may,3,2,failure,186
4386,cellular,may,1,1,other,305
4387,cellular,may,2,4,failure,35
4388,telephone,may,5,1,success,101
4389,cellular,may,2,7,failure,10
4390,cellular,may,1,1,failure,190
4391,cellular,may,1,1,failure,105
4392,cellular,may,1,2,failure,104
4393,cellular,may,2,3,failure,19
4394,cellular,may,1,3,success,104
4395,cellular,may,1,2,success,97
4396,cellular,may,1,3,other,98
4397,cellular,may,1,1,failure,35
