customer_id,age,job,marital,education,default,balance,housing,loan
e7f6bdf902c235746fbcd20d329d74de,32,blue-collar,married,primary,no,3314,yes,no
46119d14fa127b1bd42ef29f748f3005,31,admin.,married,secondary,no,457,yes,no
bc6f6f793ae65a91b55c257476ea107e,47,housemaid,married,primary,no,97,no,yes
a380bb9f106a1ca3994e9075f9eef43c,46,self-employed,married,primary,no,2747,no,no
5db2b319d5f6e845ce868acc30a3b19e,43,blue-collar,married,secondary,no,545,yes,no
22422f12071f0381f6fe44b95ecdcd36,31,blue-collar,single,secondary,no,-159,no,yes
cfbe0524f5ccb437ba14d0e8b01f7b32,34,blue-collar,single,primary,no,2299,no,no
21551319db13593f5c3924da56e3afec,50,admin.,married,secondary,no,231,yes,no
91e7a831acffb4dcf3c73a3476939bcd,38,management,single,unknown,no,715,yes,no
ca3b60cb517b671d10eeacc2eda37ef6,32,services,married,tertiary,no,0,no,no
4d21a7b32340c93f6fa95e89efc99ca0,35,management,married,tertiary,yes,0,yes,yes
78479e6a0dd33d4e17008587a6e6062a,31,management,married,tertiary,no,4148,yes,no
e2720ce669c8f18ff9b103756320cc43,42,management,married,tertiary,no,9916,yes,no
49e4a1294b752d0349baacac2ba51a2d,54,management,married,tertiary,no,203,no,no
9032f2bb4a200a8f924a9953b7886e04,34,blue-collar,single,secondary,no,1423,yes,no
73d8930aa1d39d576ab6b16c42501391,38,technician,single,secondary,no,8381,no,no
0534704d0e290c09dbc13a2ba1b3f8aa,33,blue-collar,married,primary,no,2456,yes,no
db3cab392a171ca4cb8e58216a268051,54,blue-collar,married,primary,no,836,yes,no
3422e9a8e6166a4d206dc135fb60e5bc,53,entrepreneur,married,unknown,no,352,no,no
643a3bf8f8365457c6f155f3a6a35f83,41,blue-collar,married,primary,no,241,yes,no
673e62021a134e0a6ecfaedf34d8ee9e,35,entrepreneur,married,tertiary,no,-31,yes,no
bf43298bbef473d714bd3ca8fe7fec24,39,admin.,divorced,secondary,no,458,no,no
8a21ff0d3588e7fd3f5ddafa528a7225,58,management,married,tertiary,no,96,no,no
c0ab41118449682ad8214a47940f21ad,53,blue-collar,married,secondary,no,1027,no,no
6a72df5b47bfa6d7df129b628c5c4313,36,management,married,tertiary,no,3537,yes,no
55f22d75d26e056323983689145bdbaf,44,services,single,secondary,no,762,no,yes
43b4ad8e49bf16c7cd51417e2010d1af,49,management,married,tertiary,no,412,no,no
98ddbcc28ef2dcbd5d1e6046c86b37d9,52,self-employed,married,secondary,no,-332,yes,no
a466bd56cccaf3972ed2b980cb285739,57,services,married,secondary,no,8266,yes,no
3d59876f5bde063e6d822f06a5a566b3,49,management,married,tertiary,no,942,no,no
d3de93e81ace549903ebe691b1a4d296,34,blue-collar,married,secondary,no,328,yes,yes
1d85e5c800a7f306e363a8dd4b3166f5,57,retired,divorced,tertiary,no,476,no,no
aed926c78373294dee3cb1f8afa9aa8e,35,technician,divorced,secondary,no,0,yes,no
1126785640d9bec0922262392c078e36,41,management,married,tertiary,no,832,yes,yes
0ccceda449d0cd1319c0190a4baa4bd2,35,entrepreneur,married,secondary,no,2971,no,no
8eb4e4d6447e9599482f9f1acf1b0f0a,39,technician,single,secondary,no,-529,yes,no
10df4c00877b8c0e535bc0a7ecce8ec4,55,technician,married,unknown,no,1393,yes,yes
65dd89008602cd5221fda91703c9d255,32,technician,married,unknown,no,0,no,yes
112b4fe3fe7545ca633202b9089b1f77,36,entrepreneur,married,secondary,yes,1,yes,no
4eba541a23e5db1bb8bdae4da05495fb,32,management,single,tertiary,no,616,yes,no
ae1aae4c4008575435cc0af2a4a7005f,37,technician,married,secondary,no,77,yes,yes
cf83cd8977382bbfd7ea91d633616309,35,technician,married,tertiary,no,0,yes,yes
b7a5ed6670307f00c21355a42bde18b9,54,unemployed,single,primary,no,199,yes,no
c431330cc63c615341904651c6218e04,37,management,married,tertiary,no,11,no,no
1120fd45f303880d59d5ad7483cc8b53,31,management,married,tertiary,no,432,yes,no
4d80ce7b425ef19054b8c77439635d6f,53,management,married,tertiary,no,3105,yes,yes
37ea484b84993525b34a4b732fa2a549,42,admin.,single,secondary,no,2095,yes,no
568a8b343eb34a219051ef7de9b77d02,50,technician,married,secondary,no,2497,yes,no
7fc23a8ae8d8404ae4bc994ca60c1d4b,31,blue-collar,married,secondary,no,3653,yes,yes
ecaf74dc5294a83466540c6e96c8ce26,35,self-employed,single,tertiary,no,1129,yes,no
526aefe34578aaffae288573e937f8cb,35,entrepreneur,married,primary,no,0,no,yes
33510191d2b81d1d5d6c57708d1f7ea6,34,management,married,tertiary,no,1240,yes,no
9cc0ab4431bad5d4b3b3ea40204b7585,33,blue-collar,divorced,secondary,no,86,no,yes
163f087bfac0a49cc37a65887feaf7b8,42,technician,single,secondary,no,716,yes,no
30bba99d3c6ef3d18d34cd8d7ad9d360,44,blue-collar,married,unknown,no,1149,yes,no
a73dff49f531f6ad36423c4d868a4f6b,35,management,married,tertiary,yes,32,yes,no
fe71dad7d5468ff75d2f7ca4aaf21ce2,58,technician,married,tertiary,no,289,no,no
4f2f2c7a38a10805c8144b9dd6edf7db,39,unemployed,married,secondary,no,2245,no,no
71f6482a11df962f760c357cebb3b310,49,housemaid,married,primary,no,249,yes,no
3c8bc2b1c25b8f1cb784f828780f9879,47,self-employed,married,tertiary,no,0,no,no
3e9b6627f243a3cf9cacc5a001e6754c,45,admin.,married,secondary,no,256,no,no
2d631bd23ad396bbff7f02b1d8124cfe,47,technician,married,secondary,no,834,no,yes
ed3eeb6c83b18f8580ba0e9e837e4ef6,44,management,married,tertiary,no,4119,yes,yes
a0922fb20980889567707739b7c88e3c,44,management,divorced,tertiary,no,2058,no,yes
837a63bc5924073ef5053af4a2337876,40,admin.,married,secondary,no,1831,no,no
8f553ff9bbda0210d7fd768cb53efe1b,43,blue-collar,married,primary,no,437,yes,no
fddec6a8e4a348ee72b83534934bfc9b,36,blue-collar,married,secondary,no,708,yes,no
c70a9aa8c8a3a54dfcb30c10993ed37a,35,management,married,tertiary,no,365,no,no
af869ea16fde908341aca76d4202a2e1,32,technician,married,secondary,no,950,yes,no
8f2090b005170710685209c8fd8053c4,42,management,married,tertiary,no,6080,no,no
1ee95b78b6389c7fec695ee40409d9d8,39,blue-collar,married,secondary,no,1969,no,no
dfebff48ea308133c62913b815f3af34,49,admin.,divorced,secondary,no,771,yes,no
db496d47e24e43fe0e1d94c8b8627ad6,47,blue-collar,married,primary,no,333,yes,no
f53a8c0e0d7fc7bf8e34ac94065a5d61,32,blue-collar,single,primary,no,3595,yes,no
95ee04f0d90531bb104271cb138e360f,55,admin.,married,primary,no,319,no,no
edc90b0483a001b49230cc5789ed3793,54,blue-collar,married,primary,no,4503,no,no
f7522781af5cc0887881c96ff0c3752c,57,technician,married,secondary,no,29207,yes,no
476048bf5af689a162b971041599e31e,41,management,married,tertiary,no,-456,no,no
d7f7b1b9f008709e0423c3d08620e6ac,30,services,single,secondary,no,190,no,no
ff4776f9da89dcc12c84abefe897a600,30,housemaid,single,secondary,no,358,yes,no
311e067be8aec477a1bf98ec0841939e,40,services,married,secondary,no,9374,yes,no
319d250926cc2af4e8a3700c38dbdbf2,41,self-employed,married,secondary,no,13489,no,no
fafcccb129905ae17b298c10da5d5e0d,31,technician,single,secondary,no,13,no,no
de249dc785f19fc06ee8d45dc0a48227,32,technician,single,tertiary,no,2204,yes,no
e70818ea951ab951cd5a301995533841,34,management,married,tertiary,no,7384,no,no
55cc73c03d3d0375bb88587b75c4d713,34,unemployed,married,secondary,no,1375,no,no
8933a1f46c9a3d2877674a6dfb008a28,41,services,married,secondary,no,1445,no,no
eb3d4d9edc02896b4afbc66616459da4,30,management,married,tertiary,no,6432,yes,no
07c1a7ec2205da2a704548c260c8e916,37,admin.,single,secondary,no,528,yes,no
8f3b4b219a6cfa8b7fafc04ec4d47a30,45,technician,married,tertiary,no,-525,no,yes
6df53e3a339f834953a334a440be2103,43,management,married,tertiary,no,13015,yes,no
36a41bfdb2744f6923e07e6451f38d79,31,technician,single,secondary,no,11,yes,no
e66101fd031f3a26fde6b8b910d41f5c,33,management,married,tertiary,no,1817,no,no
9f47c6527c6f028808cceb30baf927e2,32,services,married,secondary,no,1397,yes,no
fd65eb77872e686738a79784c04c8e45,49,management,married,tertiary,yes,10,yes,no
13fd89caae1974a7a9801224e4676683,32,technician,single,secondary,no,6710,no,no
26df6401141e9157cd52a5576e8cf008,44,entrepreneur,divorced,tertiary,no,20179,yes,yes
3e7f89de3d98d7e7ba01a4192e24ff65,32,management,single,tertiary,no,1613,no,no
3fe7726d73dffb9e971894c31a91e3d2,37,management,married,tertiary,no,11391,yes,no
e164ba4ac301c7c5313ad57df8ac1bea,35,technician,single,secondary,no,391,no,no
4c225095aa374e8dba37de2fe7598956,34,student,married,tertiary,no,3037,yes,no
7b8dad56dac0061f9508346d356406e3,30,management,married,secondary,no,-559,yes,yes
6b98a77435a658e3801498a67ef5614f,43,services,married,primary,no,-88,yes,yes
e1e5938645e6170df6f86f67fe393ab2,42,services,divorced,secondary,no,444,no,no
36f1e16a86e950714cf7f0d66f1b2d6c,30,services,single,secondary,no,677,yes,no
68722c90b6cc581dd6e35bed41210e8d,46,management,single,tertiary,no,653,no,yes
79b2afbe22a593b5f5eb733136c13745,35,technician,single,tertiary,no,5301,no,no
5a9d9f90a9629b33078ec88928b3dada,43,admin.,married,secondary,no,-150,no,yes
316310d700d0c8b4332dc451620a28a2,56,retired,married,secondary,yes,-1122,yes,yes
38dc0e02c84ef26edc2dc5edf5513b1b,59,management,married,secondary,no,42,no,no
5f7c023a623e7c03b665f11b52205de9,35,student,divorced,tertiary,no,100,no,no
661a1d0a204383b769c29d3b31db99c7,35,management,single,tertiary,no,175,yes,yes
14ab9cf59d261093ec08ea59002306ae,50,admin.,divorced,secondary,no,3240,no,no
ce090ce244897726a7f7f105d37435ce,43,management,married,tertiary,no,13851,yes,no
dad070c078f9db626a49f4e01eb43ce1,57,services,married,secondary,no,2658,yes,no
b9ae6add2623d013d7471793ba0a73b9,36,management,married,unknown,no,1597,yes,no
3d0a6fb826c0a4345ae593d398a6e80f,31,admin.,married,secondary,no,54,yes,no
3b7f61fe89b5158ba1294edf4b6b1b89,32,management,single,tertiary,no,1716,no,no
ee159c7f90e3d5d050444414c16e0d59,33,admin.,divorced,secondary,no,335,yes,no
78d9b90e414ae6130c9d49366b69792a,39,unemployed,married,tertiary,no,529,yes,yes
672d646d0f6bb843e8759ab74bf726e9,55,housemaid,married,primary,no,4,no,no
0808b348592a71cc117b0a28f532497a,34,management,married,tertiary,yes,0,no,yes
7f39d9deae0f4aaa7f004698e977b338,34,self-employed,married,tertiary,no,13354,no,no
039cc01f3c360cc2c42f81c318e38089,44,management,married,secondary,no,1138,yes,no
a84104d759714123a10183edee4a7c94,39,management,married,tertiary,no,20932,no,no
11c72f6af72b5df9a770f25b0c23a142,54,entrepreneur,divorced,tertiary,no,5784,no,no
37ee3c64c845c5bef8fd7812c2f725b4,31,management,single,tertiary,no,6542,yes,no
f308c7cc2abfaf998901c425c1b33ac5,31,unemployed,married,tertiary,no,591,no,no
8b8eebb63749f711d7739e4e77b57a10,32,technician,single,secondary,no,5600,yes,no
bf99a5e596d1358bee02f57f25313da0,45,management,married,tertiary,no,3643,no,no
dda75506457ae03252e4f59f740fffc8,30,self-employed,married,secondary,no,581,yes,no
cf1894b80980bb2947f50ee5845eb4d1,35,services,divorced,secondary,no,-718,yes,no
fcbce7192c54bdadaddb988c6a602405,59,management,married,tertiary,no,833,yes,yes
b0df27a097891386f2ef9b00eaf28c08,30,services,single,secondary,no,438,yes,no
e88142aa5d503d03ddd17ee037e46cf4,40,entrepreneur,married,secondary,no,285,no,no
99779da52b21fc5fa111cbb20dbe3ac2,41,entrepreneur,married,primary,no,39,yes,no
32350b841ba1466a8bb83d9a1964e608,33,management,single,tertiary,no,437,yes,no
0e141fec81836d8ee0faf1010970f606,51,management,divorced,tertiary,no,-79,yes,no
b80dabe0547cd21500c36bf610243e4d,34,management,married,tertiary,no,6203,no,no
9d9e35be487f272eff89a5e78be5497a,31,services,married,secondary,no,851,yes,no
49f331303c1cba74b8a7ab86ea9309f8,48,housemaid,single,secondary,no,1385,no,no
8df2f93018122e290efdaafdeb6b84ca,38,technician,married,secondary,no,1,yes,no
b2e77aa99c5de473435cc192f1cabba6,38,services,married,secondary,no,5293,yes,no
00a4eafdce0375246bcb2b1441bf59f4,57,admin.,married,secondary,no,3944,no,no
a1e8aad4175084bb05a46a551284bb04,57,technician,married,secondary,no,7766,yes,no
46ea6f065cfc03547a550753ff5a7ae3,33,services,married,secondary,no,4402,yes,no
70e96a927b0047762519631d46b6589a,57,management,married,tertiary,no,24498,no,no
c037e99430edfd935f8aef34e6ed19a6,30,technician,single,tertiary,no,1028,yes,no
66dfa87017a0aae46d78dceb16f77365,30,admin.,single,secondary,no,154,yes,no
7ac5ab4071bf509ac93776b95b407792,48,blue-collar,single,secondary,no,-552,no,yes
4732373785eef98617166aa82895f2a4,45,blue-collar,divorced,primary,no,942,no,no
dcd353ece83d7b758196730513ed4ea8,33,technician,single,tertiary,no,0,yes,no
4d2c913894498efb6ad1182d1410f9aa,40,management,married,secondary,no,9047,yes,no
8b37138e97e58eab28d5fec14a04ed73,48,blue-collar,married,primary,no,3837,no,yes
e8d7b8a4be71e32e0a44e9d307b549a4,39,management,married,tertiary,no,1654,no,yes
983d91637a79c8adce5fda6d7fac3366,36,technician,married,secondary,no,1497,no,yes
2fa2e8b03d27dfb86a83a7f49a0a7942,54,blue-collar,married,secondary,no,-10,yes,no
22e2c0402344fea0b0d0308430ce6237,30,student,single,tertiary,no,2766,no,no
bba49edd00c776e355504d6583f3e2bb,30,self-employed,married,primary,no,674,yes,no
151d6cadb09d2442b9e920a822b413bd,47,self-employed,married,secondary,no,318,no,no
d2fc3babace1488db540a6259fffb72b,53,technician,married,secondary,no,1835,yes,no
573a74d4e21ac09fb05a8efeeb6f0579,33,entrepreneur,married,tertiary,no,87,yes,yes
2167fbe45242ac0f639c21e6dfaa2c04,59,management,married,tertiary,no,261,yes,yes
3c436398f431f2278799be389beff3c9,56,housemaid,married,primary,no,445,no,no
30bf7c56bc51a9d287c2124c5fcb9071,32,blue-collar,married,primary,no,9750,yes,no
24b3dccbe60e3890a9babde851e1a87e,49,admin.,divorced,secondary,no,6512,no,no
23c66c5fa42cf1136f5d37568626e8db,43,management,single,tertiary,no,146,no,no
774e074104e0200ab517d7eeae64943b,30,blue-collar,married,secondary,no,0,no,yes
222ca77808a94a74c57c5332e5911553,31,entrepreneur,divorced,secondary,no,82,no,no
ae1116f0167d36ef7e2e3e5a42aed793,34,management,married,tertiary,no,2594,yes,no
cc1ef7a69fafacde9055bbd97934e4d9,43,management,married,tertiary,no,2083,no,no
9925b45bb21ef696977f7e229c53ef3c,56,management,married,secondary,no,2811,no,no
867952b0def0a92e0a95a9f80483705b,36,blue-collar,married,secondary,no,3266,yes,no
972f7eb155982998f5552c246229defa,30,blue-collar,single,secondary,no,6900,no,no
5ff28014e0d0c499b456af3404cda303,33,entrepreneur,single,tertiary,no,3017,no,no
bd42456d90f22676e8999d3a61b86583,30,student,single,tertiary,no,3300,no,no
72699551f52d893c492242b03304b7b4,59,management,divorced,tertiary,no,7813,yes,no
48199e966f105b09ccef0c8eb951098d,48,admin.,single,secondary,no,0,no,yes
ea975c6bdc107a33dd7bcf6880a1c216,31,management,single,tertiary,no,4718,yes,no
ab4c626d1f201a62142890fd125c35e6,31,blue-collar,single,secondary,no,1565,yes,no
791b2af15332c175ac176ff1bf5c4b3d,55,blue-collar,divorced,primary,no,2227,yes,no
29eee0030989ae7ae72ca77c65099e4b,35,unemployed,married,tertiary,no,259,no,yes
839d792b9661c569d1de1e14a5319821,39,management,married,secondary,no,13578,yes,no
ae8be788c5fec3f72a5cec8df7861cbe,50,services,married,secondary,no,57435,yes,no
25f40f756f22824223d40e15aac5a55b,32,self-employed,single,tertiary,no,-98,no,yes
bb0ae8cbad183038288ce907c8c10cc2,31,technician,married,tertiary,no,95,no,no
8fe9b652c765f300dcb4b4c52cf5d204,32,blue-collar,single,secondary,no,1047,no,no
fc08785450a283f9df424d2fa3852224,36,management,married,tertiary,no,1619,yes,no
7c628792b68f3502a0767423b2c99597,32,services,single,secondary,no,11287,yes,no
f7ac903dbd8d3b0724cca7fc93dabc02,30,admin.,married,secondary,no,4457,yes,no
54d6040ee78a8f26d2b4521551675890,45,admin.,single,secondary,no,946,yes,no
e262e532408c051636a256dab799023c,57,admin.,divorced,secondary,no,6157,no,yes
90956f0fa576ae8e600bc5a13f4dffe3,41,admin.,single,secondary,no,748,no,no
3b10fde54ab18199a9f7d62a760e2981,44,management,married,tertiary,yes,0,yes,no
2860213c7a54058ff02202163d783098,39,management,single,tertiary,no,137,yes,no
d32e018ff71500e0fd8af961c38f6325,35,technician,single,tertiary,no,817,yes,no
901a73e2f897f2f1cbea5e94f256bd88,30,admin.,single,secondary,no,105,yes,no
40dbea49ec5f7b429a6803f3b10d5650,32,management,single,secondary,no,86,yes,no
38a0053c85d518ee23a66f4014676237,33,management,married,tertiary,no,418,yes,no
5f567709f9757045be44112f7f1b7cf9,44,blue-collar,married,secondary,no,16178,yes,no
10c399ec097c2e06dfc74dd179ff5e89,57,management,divorced,tertiary,no,0,no,yes
94fba588a608ccea14c0b44c4f484c8e,53,blue-collar,married,secondary,no,3036,yes,no
844dc05ed05c36bda28ab108cfe6c7a2,40,services,single,secondary,no,5129,yes,yes
ccc989745793d08711086a37b3c9d8ac,31,technician,married,secondary,no,1230,no,no
61c6cc559e4842753335dc8759d5a8d3,52,management,single,tertiary,no,5728,yes,no
105eff23cb1bd6ae5f0b5fdcec12c377,30,admin.,single,secondary,no,294,yes,yes
679d9e0a0c5cfbde12d921e77c5b16f5,32,admin.,single,tertiary,no,3816,yes,no
ebbeb97ad259cb8c61354ab3d790a256,57,unemployed,married,primary,no,3367,no,no
2ad838a7157c44ecdb95900e9bd487b3,40,management,married,tertiary,no,1584,yes,no
b752acc730d2749e2cd322f2fb39b529,36,management,single,tertiary,no,7,no,no
473a15930f2d43ceb6c5ff1a4fafd7b1,49,services,married,secondary,no,66,yes,yes
8eabff8d7f3fb0b444ba72cf49781485,36,management,single,tertiary,no,72,yes,yes
2f2ba727974b08a49db128ecdad422fa,30,blue-collar,married,secondary,no,618,no,no
4d60f77f59471d56610f0f529d75a827,34,unemployed,married,secondary,no,6438,yes,no
50698a9f749fd28a8141de2b1ab2735c,45,technician,married,secondary,no,2403,no,no
e5ce16d88802c3e7ab1b4e27290adc8f,41,management,married,primary,no,102,yes,yes
18f5bc0c3da14488df6fbb9a3fc66a93,34,unknown,married,secondary,no,1434,no,no
6631a22feabd09ab927d1f0877ef252f,32,housemaid,single,tertiary,no,23663,yes,no
3960e90d55c01698dde49b7094229c46,57,technician,divorced,secondary,no,2352,yes,no
ec65a4c2b444de8f4385549862e9bacf,57,retired,married,primary,no,5010,no,no
2814cd598241b8bcc0b432753f7940ae,47,management,married,tertiary,no,7708,yes,no
00815f49240f2fdeea63f239711b1667,49,management,married,tertiary,no,22520,no,no
c56abeff29d0799d3fb09b4f26ec6653,51,management,married,tertiary,no,4,yes,no
ff4630fbc65a85f0b89b7cf145c21076,35,unemployed,married,primary,no,3285,no,no
82dfe6424dc72302e0b2beb81d2d534c,59,unemployed,single,primary,no,7724,no,no
c9256e49fc89095963e553b7037f4968,37,blue-collar,married,primary,no,2120,yes,no
35b64ea59ceca0aa9d0e13df4f4c6d97,43,management,married,tertiary,no,1751,yes,no
3d609cf0415ef50e87dde1840a0826b1,57,housemaid,divorced,secondary,no,4969,no,no
b11b048e94180bea129f778c6f468290,43,technician,married,primary,no,201,no,no
5f50209965a37e09148a525e45523c89,41,blue-collar,married,secondary,no,1539,yes,no
c2ec71ef1a7a10f105c115c75af30f0d,52,blue-collar,married,primary,no,28,yes,no
e81968efa01a9317fc8afaad6db4a6a0,46,admin.,divorced,secondary,no,3163,no,no
df82c53f08f39e6c422569b771a16ee9,43,unknown,single,tertiary,no,2731,no,no
a19924bfe0d764b889bbb7a7919d3c4d,49,services,married,primary,no,4713,yes,no
2740afc5818c25bb5376aa8dbdbeb943,44,management,married,tertiary,no,-692,no,yes
fd0219865d44ce1569a71093129695a8,51,unemployed,married,secondary,no,74,no,yes
8a81e8ce67226968509ce4e160233c8f,37,management,married,tertiary,no,2951,no,no
d9fd618010225b6242eb752de79e1b7c,53,management,married,primary,no,13901,yes,no
312e877c99c8b22b0031165042415599,32,self-employed,married,tertiary,no,14522,no,no
e8f4a79f673157796a7912b85746532d,45,blue-collar,married,secondary,no,3169,no,no
f7f6d84bb57fc12d31f533025c5ef8bd,35,entrepreneur,married,primary,no,29397,yes,no
77661cc89588247b7658245416b9dc97,40,technician,married,secondary,no,40,yes,no
0d1a2946802b46bacd134519464d1ce0,36,self-employed,married,secondary,no,1006,yes,no
8a1a480b7533ca7effd14825d6b264bb,53,management,married,secondary,no,2693,no,no
535c8b6f3ec029dcc795ac7ab1d8d696,31,self-employed,single,tertiary,no,17924,yes,no
65adffd39b2682b1b3b9fd2cce89897d,31,services,married,secondary,yes,29,no,no
4c4f8889ba2bf15c0acdbc1533dbdfe7,36,technician,divorced,secondary,no,407,no,no
7e4206094ca212e0314031f0dada9cc7,45,services,divorced,secondary,no,0,yes,yes
1215217a5882c842fecbfccad2409412,31,management,married,unknown,no,4123,no,no
e644af58b09862aa3a8a72ca7bc2ac56,42,admin.,divorced,secondary,no,-67,no,no
ccbf985b1e9cd6eef33e178aef857247,32,admin.,single,secondary,no,540,yes,no
996468862c6a42bb5cb7df143d858b54,34,admin.,single,secondary,no,892,yes,no
afe821cf928a409ff91d4d359b029170,47,technician,married,secondary,no,912,no,no
f03252626d2c3f97549c5b2a75f04ff7,38,management,married,secondary,no,16236,yes,no
b0acc6960abf3f4f1858ff396fe7b70a,31,management,single,tertiary,no,3283,no,no
8db2085c37566760574ecd83fb3e54d4,31,management,single,tertiary,no,307,no,no
15f7dedc6dea79afdb8fe5099f6bd408,53,self-employed,single,secondary,no,186,no,no
3be042e27a8fe46c15faac181ae360bc,57,housemaid,divorced,primary,no,492,no,no
2ea080e6c42e35fae859f542340ec223,31,services,married,secondary,no,490,yes,no
f01e78dbf2344f1a19ee6cda0c66552d,56,entrepreneur,divorced,tertiary,no,386,no,no
b2e116579a8822c7732932946b388ac1,32,admin.,married,secondary,no,752,yes,no
5fa2a512650752058927a9d1f409b144,36,self-employed,divorced,tertiary,no,6385,yes,no
b80de67f5386606e06d6fa785be86a14,41,blue-collar,married,secondary,no,1394,yes,no
cc019abd287daa4607e857c63617365a,44,blue-collar,married,secondary,no,376,yes,no
69ed7338f3ee7e66d020473ad2dd2d7c,39,technician,divorced,secondary,no,566,no,no
4375937de412e1ea4309124cc04a10ed,39,self-employed,married,secondary,no,254,no,no
dc88504ab155807309c8d229c2949ca7,43,management,married,tertiary,no,2640,no,no
340de55aecaf1ce4d32aa84c769bcf8b,46,technician,married,secondary,no,410,no,yes
275e8d92b28db2ad516a8bbc14cf395c,34,management,single,tertiary,no,2343,no,no
4c6ebc2c9c7e100892f4e3b36fe4506a,34,technician,married,unknown,no,863,no,no
f7f599b0e67cc6a611ab52204e9b6946,45,management,single,tertiary,no,207,no,no
4e4f79f6cb821a6196c6d3c087cc0ef9,34,management,married,tertiary,no,5195,no,no
fd87158a45efee294dccf47123d8138d,41,student,single,secondary,no,1934,yes,no
f622b75373ec0c06177e3abf5cb1d273,38,admin.,married,secondary,no,1973,no,no
ffad9bdc89f8610ca30f371433c66fae,44,blue-collar,married,primary,no,0,yes,yes
19b4a1eaf8e76114aa579d0aa943e327,53,self-employed,single,secondary,no,731,no,no
f93893192063e69bc2c0fcdb6acd5b97,30,self-employed,married,tertiary,no,1050,no,no
a530489e403cd37d364366c9677727e3,46,technician,married,secondary,no,2045,yes,no
92c76d28c87c2b7ded641f673782a831,34,entrepreneur,single,secondary,no,318,yes,no
fcef5f0fe8cb1b2bbdcd2247c778b385,34,entrepreneur,single,tertiary,no,2856,yes,no
adad5933edba0f1b512b247314359ade,30,technician,single,secondary,no,2734,no,no
f79af7ff32c99a35bf16828b799664cc,50,retired,married,secondary,no,1047,no,no
2a624e31187801ca1a7db54018e9f2a4,36,blue-collar,married,secondary,no,3463,yes,no
0312d8e32bac9e4b3654c8cb82280f37,46,technician,married,secondary,no,1167,yes,no
bca3254acfaeeabea2f8f447fbd77b32,32,entrepreneur,single,tertiary,no,7641,yes,yes
9f7fea06cef6fe329c6bdf1fb3245476,38,management,married,tertiary,no,3436,no,no
98bda1defc285563a6d6d0d8ccc3459e,30,blue-collar,single,primary,no,5641,no,no
5f5c4eb2554cc44c82c10a03fe61ad27,33,technician,married,tertiary,no,44,yes,no
9f1aa3ee2e96a970e15b335b107214d0,36,self-employed,married,tertiary,no,634,yes,no
7e17b4e2411895cf25dfdc6b4276e792,32,technician,single,tertiary,no,392,yes,no
fed7b7f2461cdf742723f6847bacdf97,55,blue-collar,married,primary,no,1937,yes,no
57b3ecdd3da927cb2f1ae30b8dc850df,59,management,married,unknown,no,3534,no,no
bd8c85116ba7bc0519fa8aa4c72c5b0b,54,blue-collar,divorced,primary,no,0,yes,no
6057d1085ea8c9974e3626cb6823f848,39,management,married,tertiary,no,15,yes,yes
a306789f7abb14940f4083f5f6936dd7,32,management,single,secondary,no,1615,yes,no
fadf3af52eaedd1507d359b4dbabc2e6,30,services,married,secondary,no,973,yes,no
8c0a2df00c1be5b61fa29d045ac67dfc,56,blue-collar,divorced,secondary,no,9898,yes,no
029f0cd265e8f475c341f01a389b0450,49,admin.,divorced,secondary,no,1320,no,no
ff4557d0f7dbbafb35cf094f9f25bd52,46,self-employed,divorced,tertiary,no,8017,yes,yes
2d61a3e4754fd51311d67ecc17ccd123,52,admin.,married,secondary,no,4493,no,no
0a91f559f42f2521ea48ec3acf142d2a,45,blue-collar,married,secondary,no,2644,yes,no
582a5177e603b025a078d086814500e5,49,entrepreneur,married,tertiary,no,763,no,no
472c9a6d942764b0fb52044a604f9a29,41,blue-collar,married,primary,no,686,yes,no
bf168c6851a67b8448b256f53a9892eb,37,management,single,tertiary,no,6158,yes,no
8d8c6234e3fa88681d739387f41778c6,35,admin.,divorced,secondary,no,3636,no,yes
5ca327e3d7a6cc6ad9307f350caeeb5f,41,admin.,single,secondary,yes,0,no,yes
db60b8d2e716db66cd5a52a656b33c24,55,management,single,tertiary,no,4847,yes,no
fb3764cb2b5d843faaf4d706eef23058,55,management,married,secondary,no,1928,no,no
026db5ce45ea5876a9c53e28c8dea342,31,management,married,tertiary,no,477,yes,no
150aa3a924b3250b532cf4bd3d7539a4,34,services,married,secondary,no,1637,yes,no
91ff9f5d4093b880fc79a0a76770144b,33,technician,single,secondary,no,2466,yes,no
50b8a19144afd134268c6cbd1f69241d,49,management,married,tertiary,no,5711,yes,no
79f52373b5ed2b24aee6081ea7860790,50,unemployed,married,secondary,no,36221,no,no
26479639fb12f9fcc800144cc4fb1777,43,technician,married,secondary,no,3288,yes,no
3762eb5f0a52534a99e50b233e456ad2,55,housemaid,divorced,tertiary,no,1241,no,no
57ba738b0863913da06438855707f795,58,management,married,tertiary,no,1602,no,no
79aedef986015b879009cfb58cb93a78,32,technician,single,unknown,no,354,no,no
7e434fa6542c7dd6df683321af6cdefe,34,management,single,tertiary,no,2633,yes,no
b3519dd29db962da8c1b344ad81e7bec,33,blue-collar,single,secondary,no,-367,yes,yes
18a3640e51b996896c8cdbaa69e85211,37,technician,married,secondary,no,807,yes,no
ecbd581072874291627b9bf56e2e8988,52,blue-collar,married,secondary,no,580,no,no
e2fd804c9e4193312d05e22b762c770f,41,self-employed,divorced,tertiary,no,4418,yes,no
